"User_Id","Min_Aft","Min_Eve","Min_Mid","Buy_Coin","Buy_Dia","Buy_Car"
"vCL6Ncq23l",18,64,7,231,20,0
"vCL6Ncq23l",14,88,7,111,20,0
"IUrJniwnW5",18,72,7,234,20,26
"IUrJniwnW5",20,83,4,267,60,0
"IUrJniwnW5",14,75,7,343,60,0
"IUrJniwnW5",18,72,7,195,20,0
"IUrJniwnW5",18,80,6,74,20,0
"IPPP5wxNk6",14,95,2,30,20,16
"IPPP5wxNk6",18,87,6,152,20,0
"IPPP5wxNk6",19,86,7,314,20,0
"IPPP5wxNk6",13,57,7,170,20,0
"IPPP5wxNk6",19,100,8,202,20,0
"MWylO4Heet",19,69,7,229,20,0
"MWylO4Heet",18,68,7,234,60,0
"MWylO4Heet",16,88,6,182,20,0
"MWylO4Heet",11,75,9,121,20,0
"MWylO4Heet",15,77,6,178,20,0
"y7UwpyeRHn",14,66,7,227,60,0
"y7UwpyeRHn",17,79,9,266,20,0
"y7UwpyeRHn",19,105,7,233,20,0
"y7UwpyeRHn",11,78,6,112,60,0
"y7UwpyeRHn",21,84,9,163,20,0
"e1C205Sry4",10,93,8,176,20,0
"e1C205Sry4",14,78,8,274,20,0
"e1C205Sry4",15,81,9,156,20,0
"e1C205Sry4",14,82,6,82,60,0
"e1C205Sry4",15,89,7,213,40,0
"jlCKF8AhRj",21,98,7,252,20,0
"jlCKF8AhRj",18,74,6,243,20,0
"jlCKF8AhRj",17,62,7,239,20,0
"jlCKF8AhRj",18,82,6,38,20,0
"jlCKF8AhRj",13,68,10,0,20,19
"aBBv1lk2ZN",12,67,7,0,20,0
"aBBv1lk2ZN",13,89,6,124,20,0
"aBBv1lk2ZN",17,87,5,166,20,0
"aBBv1lk2ZN",18,79,5,0,20,0
"aBBv1lk2ZN",13,97,5,30,20,0
"lxwd8mM3td",15,87,7,145,20,0
"lxwd8mM3td",8,85,8,0,20,0
"lxwd8mM3td",18,79,8,220,40,0
"lxwd8mM3td",11,96,8,102,20,0
"lxwd8mM3td",17,61,10,184,20,0
"vNwODSIP5a",17,78,7,105,20,0
"vNwODSIP5a",15,77,7,227,20,0
"vNwODSIP5a",9,80,6,0,20,0
"vNwODSIP5a",13,80,9,147,20,0
"vNwODSIP5a",14,85,5,187,20,0
"AuZtxX6k0o",21,82,8,196,20,0
"AuZtxX6k0o",18,70,6,167,20,16
"AuZtxX6k0o",15,77,7,273,20,0
"AuZtxX6k0o",17,97,9,181,20,0
"AuZtxX6k0o",17,96,6,190,20,0
"03DaAFruM2",17,57,6,257,20,28
"03DaAFruM2",9,82,6,278,20,0
"03DaAFruM2",13,89,4,314,20,0
"03DaAFruM2",18,86,6,287,20,12
"03DaAFruM2",12,90,8,188,20,0
"ZLB1UVdn2e",16,78,8,0,20,18
"ZLB1UVdn2e",14,65,6,30,20,20
"ZLB1UVdn2e",15,81,6,256,20,0
"ZLB1UVdn2e",15,75,6,190,20,0
"ZLB1UVdn2e",9,62,6,161,60,0
"28vLJp0Ce1",12,77,6,296,20,0
"28vLJp0Ce1",11,76,9,62,20,0
"28vLJp0Ce1",16,84,11,173,20,0
"28vLJp0Ce1",19,77,5,304,20,0
"28vLJp0Ce1",19,83,5,222,20,0
"Yix4AX8O0z",7,77,7,275,20,0
"Yix4AX8O0z",15,78,5,0,20,0
"Yix4AX8O0z",10,67,7,253,20,0
"Yix4AX8O0z",11,87,7,216,20,21
"Yix4AX8O0z",19,71,7,197,20,0
"i7GVT6Skqc",13,92,9,277,20,0
"i7GVT6Skqc",13,57,7,319,20,21
"i7GVT6Skqc",14,66,6,219,20,0
"i7GVT6Skqc",10,95,8,208,20,0
"i7GVT6Skqc",13,77,6,0,20,0
"hVRcUZJRad",13,82,4,30,20,0
"hVRcUZJRad",19,81,7,243,20,18
"hVRcUZJRad",15,63,8,293,60,0
"hVRcUZJRad",17,67,6,30,20,0
"hVRcUZJRad",16,82,7,184,20,17
"qZDA57qJeb",16,85,6,186,20,0
"qZDA57qJeb",14,86,8,148,20,0
"qZDA57qJeb",11,85,8,168,20,0
"qZDA57qJeb",14,79,8,207,20,0
"qZDA57qJeb",15,64,8,0,20,0
"wWnEqmPL3p",13,84,8,224,20,23
"wWnEqmPL3p",14,72,5,30,20,0
"wWnEqmPL3p",15,94,6,161,60,0
"wWnEqmPL3p",15,96,7,230,20,17
"wWnEqmPL3p",15,81,9,178,20,0
"H3jimHUq8N",18,74,11,130,20,21
"H3jimHUq8N",15,93,8,161,40,0
"H3jimHUq8N",18,66,8,242,20,0
"H3jimHUq8N",13,69,6,140,40,0
"H3jimHUq8N",13,77,6,184,20,0
"NN4CAJe4vR",10,98,7,211,20,0
"NN4CAJe4vR",18,81,8,283,20,0
"NN4CAJe4vR",9,68,7,121,20,0
"NN4CAJe4vR",9,83,9,205,20,0
"NN4CAJe4vR",16,72,6,128,20,0
"ShY1My666l",16,72,9,108,60,0
"ShY1My666l",13,74,6,175,20,0
"ShY1My666l",11,74,9,263,20,0
"ShY1My666l",21,88,8,246,20,0
"ShY1My666l",16,71,8,296,20,0
"quHyc4oCBB",11,78,8,192,20,0
"quHyc4oCBB",18,81,9,186,20,23
"quHyc4oCBB",18,83,8,183,20,0
"quHyc4oCBB",15,106,8,124,20,0
"quHyc4oCBB",18,91,6,230,20,0
"QW53yL7Yxw",10,90,10,30,20,0
"QW53yL7Yxw",16,63,7,269,20,0
"QW53yL7Yxw",19,76,7,302,20,0
"QW53yL7Yxw",21,55,7,263,60,0
"QW53yL7Yxw",18,82,8,227,20,0
"swnoflIpbK",16,63,5,170,60,23
"swnoflIpbK",14,78,10,253,20,20
"swnoflIpbK",21,82,9,201,40,0
"swnoflIpbK",15,83,6,125,20,0
"swnoflIpbK",16,91,8,242,20,0
"Kaqcq4MHFj",15,90,8,247,20,26
"Kaqcq4MHFj",16,77,6,282,20,0
"Kaqcq4MHFj",13,69,5,208,20,0
"Kaqcq4MHFj",13,71,7,236,20,0
"Kaqcq4MHFj",13,73,7,243,20,0
"I6hUByFAWF",15,69,9,273,20,22
"I6hUByFAWF",21,90,4,282,20,0
"I6hUByFAWF",16,79,6,0,60,0
"I6hUByFAWF",12,77,6,176,60,0
"I6hUByFAWF",8,82,5,198,20,0
"e7S7iGzPtS",12,78,10,260,60,0
"e7S7iGzPtS",22,83,5,290,20,0
"e7S7iGzPtS",20,82,5,162,20,20
"e7S7iGzPtS",15,85,7,227,20,0
"e7S7iGzPtS",17,80,7,230,20,0
"TWHn24v9aG",18,80,8,264,20,0
"TWHn24v9aG",17,96,7,146,20,0
"TWHn24v9aG",15,79,6,102,20,0
"TWHn24v9aG",20,90,7,246,60,0
"TWHn24v9aG",12,99,7,275,20,0
"GvhThSq0pg",14,73,6,275,40,22
"GvhThSq0pg",18,78,8,231,20,0
"GvhThSq0pg",16,81,7,292,20,0
"GvhThSq0pg",16,90,8,280,20,0
"GvhThSq0pg",15,70,7,203,20,0
"Z8nxs2IUsB",15,86,9,117,20,0
"Z8nxs2IUsB",22,97,7,141,60,0
"Z8nxs2IUsB",12,67,6,117,20,0
"Z8nxs2IUsB",15,74,6,193,20,0
"Z8nxs2IUsB",21,77,8,195,20,0
"PD1CK0zuTR",15,87,6,234,20,0
"PD1CK0zuTR",11,71,8,169,20,0
"PD1CK0zuTR",16,77,7,227,60,22
"PD1CK0zuTR",17,69,9,150,60,0
"PD1CK0zuTR",17,77,5,132,20,0
"d2MAD3klHF",11,82,9,249,20,21
"d2MAD3klHF",14,69,4,30,20,0
"d2MAD3klHF",16,83,6,240,60,0
"d2MAD3klHF",19,85,8,0,20,0
"d2MAD3klHF",15,93,8,201,20,0
"m5RKwkveHT",14,86,5,0,20,0
"m5RKwkveHT",16,93,6,282,20,0
"m5RKwkveHT",16,79,10,175,60,17
"m5RKwkveHT",18,85,5,255,60,0
"m5RKwkveHT",14,72,7,239,20,0
"t2NPYGEIsa",17,90,8,236,20,0
"t2NPYGEIsa",14,82,7,269,60,0
"t2NPYGEIsa",13,93,6,338,20,0
"t2NPYGEIsa",19,61,6,168,20,0
"t2NPYGEIsa",19,75,8,159,20,0
"hEB54nYS0C",15,53,7,228,20,0
"hEB54nYS0C",14,94,8,223,20,14
"hEB54nYS0C",19,88,7,148,20,0
"hEB54nYS0C",17,91,8,232,40,20
"hEB54nYS0C",19,84,7,224,60,23
"aBXnlich8s",16,92,8,218,60,0
"aBXnlich8s",11,87,6,129,20,0
"aBXnlich8s",16,80,9,217,20,22
"aBXnlich8s",12,82,4,273,20,0
"aBXnlich8s",20,76,8,30,20,0
"SSUCjRPyWm",12,89,11,163,20,19
"SSUCjRPyWm",12,82,6,241,20,0
"SSUCjRPyWm",13,88,8,91,20,0
"SSUCjRPyWm",15,98,6,216,20,0
"SSUCjRPyWm",16,85,5,201,40,0
"fMsQHHKjBQ",15,71,6,30,60,14
"fMsQHHKjBQ",15,84,6,166,20,19
"fMsQHHKjBQ",15,70,5,163,20,0
"fMsQHHKjBQ",15,69,7,204,20,0
"fMsQHHKjBQ",14,71,11,212,60,0
"QxVmVnD74s",8,73,10,219,20,0
"QxVmVnD74s",19,86,8,183,40,0
"QxVmVnD74s",11,72,6,0,20,0
"QxVmVnD74s",20,82,9,333,60,0
"QxVmVnD74s",16,65,7,236,20,0
"Bf7zu0JuRQ",16,96,6,309,20,0
"Bf7zu0JuRQ",14,76,7,210,20,0
"Bf7zu0JuRQ",8,86,7,169,20,0
"Bf7zu0JuRQ",23,92,7,315,20,0
"Bf7zu0JuRQ",16,67,8,271,20,22
"fT6GcRdA4m",15,88,8,30,20,0
"fT6GcRdA4m",22,95,7,192,20,0
"fT6GcRdA4m",10,89,10,148,20,0
"fT6GcRdA4m",16,84,4,168,20,0
"fT6GcRdA4m",18,84,7,288,20,0
"g8uA28jurK",18,76,7,271,60,0
"g8uA28jurK",13,69,5,30,20,21
"g8uA28jurK",15,90,6,158,40,0
"g8uA28jurK",19,88,13,199,20,0
"g8uA28jurK",14,88,6,132,20,0
"tPB9HlmSgq",15,81,6,202,20,0
"tPB9HlmSgq",18,79,10,228,20,0
"tPB9HlmSgq",14,75,7,224,20,0
"tPB9HlmSgq",13,76,4,106,20,0
"tPB9HlmSgq",17,82,7,259,20,0
"H2DbzMD7XD",17,85,9,239,20,0
"H2DbzMD7XD",11,91,8,282,40,0
"H2DbzMD7XD",12,76,10,225,20,0
"H2DbzMD7XD",16,78,7,61,60,0
"H2DbzMD7XD",15,59,8,289,20,0
"zAof429hsN",11,73,7,86,60,15
"zAof429hsN",13,77,9,238,20,0
"zAof429hsN",15,72,6,0,20,0
"zAof429hsN",17,82,7,256,20,0
"zAof429hsN",12,91,5,274,20,0
"EkVg9eUf0q",20,63,8,237,20,0
"EkVg9eUf0q",15,66,6,194,20,0
"EkVg9eUf0q",17,81,6,317,20,0
"EkVg9eUf0q",15,91,8,221,20,0
"EkVg9eUf0q",19,83,6,93,20,0
"BQswC7t6mH",15,69,7,30,20,0
"BQswC7t6mH",14,81,9,215,20,0
"BQswC7t6mH",13,77,3,0,20,0
"BQswC7t6mH",15,79,8,154,20,0
"BQswC7t6mH",20,76,9,216,20,0
"XqtoIClcnz",17,80,6,30,60,0
"XqtoIClcnz",14,71,7,0,20,0
"XqtoIClcnz",14,67,5,133,20,0
"XqtoIClcnz",16,86,7,238,20,0
"XqtoIClcnz",14,79,6,287,60,0
"JrbgZLagO8",17,86,8,30,20,23
"JrbgZLagO8",13,84,9,257,20,0
"JrbgZLagO8",17,83,7,50,20,0
"JrbgZLagO8",16,68,9,285,20,0
"JrbgZLagO8",20,81,8,170,20,0
"BISu0mfgd3",15,76,5,151,20,22
"BISu0mfgd3",16,77,6,199,20,0
"BISu0mfgd3",14,99,7,249,20,0
"BISu0mfgd3",13,85,9,228,20,0
"BISu0mfgd3",17,82,8,317,20,0
"tp0S8K3i9A",15,76,7,266,20,0
"tp0S8K3i9A",20,81,5,78,20,0
"tp0S8K3i9A",16,80,5,377,20,0
"tp0S8K3i9A",13,83,7,192,20,0
"tp0S8K3i9A",7,87,6,163,40,0
"WlJ7NOMMii",16,93,9,253,20,0
"WlJ7NOMMii",16,78,9,0,60,0
"WlJ7NOMMii",19,66,7,115,20,0
"WlJ7NOMMii",18,91,5,170,20,0
"WlJ7NOMMii",18,73,7,224,20,22
"tDd8iUNQqB",11,60,6,234,20,0
"tDd8iUNQqB",18,94,4,251,20,0
"tDd8iUNQqB",11,86,6,249,20,20
"tDd8iUNQqB",9,70,7,136,20,0
"tDd8iUNQqB",16,71,8,198,20,0
"Ck9lQx78kI",12,80,7,251,20,0
"Ck9lQx78kI",15,87,7,177,20,0
"Ck9lQx78kI",22,71,8,211,20,0
"Ck9lQx78kI",13,68,8,98,20,0
"Ck9lQx78kI",13,93,3,109,20,14
"O5YHn8oXU9",17,87,6,142,60,0
"O5YHn8oXU9",20,77,7,191,20,0
"O5YHn8oXU9",17,76,4,161,20,0
"O5YHn8oXU9",20,97,5,30,20,23
"O5YHn8oXU9",16,81,10,224,20,0
"WnKhP9315Y",7,69,9,233,20,22
"WnKhP9315Y",17,75,7,198,20,0
"WnKhP9315Y",13,78,9,199,20,0
"WnKhP9315Y",18,91,8,204,20,0
"WnKhP9315Y",12,73,5,67,40,0
"QtT59DVzqr",9,76,7,184,20,18
"QtT59DVzqr",19,85,5,221,20,0
"QtT59DVzqr",16,94,8,270,20,0
"QtT59DVzqr",18,71,8,30,20,0
"QtT59DVzqr",16,87,5,179,20,0
"RKLHvHEh74",14,80,7,30,40,20
"RKLHvHEh74",14,73,10,151,20,0
"RKLHvHEh74",16,86,8,0,20,0
"RKLHvHEh74",11,69,6,212,20,0
"RKLHvHEh74",19,79,6,254,20,0
"SRv8SWtI3l",10,81,8,182,20,0
"SRv8SWtI3l",14,73,10,206,20,0
"SRv8SWtI3l",14,82,8,269,20,0
"SRv8SWtI3l",13,78,7,221,20,0
"SRv8SWtI3l",17,101,6,278,20,0
"aMb8HWmz2r",14,94,6,199,20,0
"aMb8HWmz2r",12,72,11,218,20,0
"aMb8HWmz2r",11,99,8,172,20,21
"aMb8HWmz2r",14,90,10,180,20,0
"aMb8HWmz2r",16,72,7,143,20,24
"9jquLjEd1A",13,67,6,106,20,0
"9jquLjEd1A",14,71,8,287,60,21
"9jquLjEd1A",20,75,8,177,20,0
"9jquLjEd1A",16,76,7,197,20,0
"9jquLjEd1A",10,83,6,30,20,0
"XFHsOi2zD8",14,77,9,138,20,0
"XFHsOi2zD8",12,80,7,217,20,0
"XFHsOi2zD8",10,64,8,0,20,0
"XFHsOi2zD8",13,85,9,181,20,0
"XFHsOi2zD8",20,78,6,193,60,0
"VMe75dVbho",17,90,6,164,20,0
"VMe75dVbho",19,71,7,30,20,0
"VMe75dVbho",18,86,8,266,20,0
"VMe75dVbho",20,76,6,205,20,0
"VMe75dVbho",16,94,7,124,20,0
"jwldJ2fw8v",14,78,8,120,20,0
"jwldJ2fw8v",12,78,9,215,20,0
"jwldJ2fw8v",15,78,9,30,20,0
"jwldJ2fw8v",17,60,8,187,20,0
"jwldJ2fw8v",13,78,7,206,20,0
"EBhOayIPk1",18,90,6,182,60,20
"EBhOayIPk1",17,86,5,153,20,0
"EBhOayIPk1",17,71,7,135,20,0
"EBhOayIPk1",16,77,8,217,20,21
"EBhOayIPk1",8,81,10,281,60,0
"mv8yDDPqFE",10,65,6,262,20,0
"mv8yDDPqFE",16,97,7,160,20,0
"mv8yDDPqFE",10,90,8,115,20,0
"mv8yDDPqFE",19,72,6,30,60,0
"mv8yDDPqFE",12,80,9,234,20,0
"mn95CQYm2k",11,74,9,191,60,0
"mn95CQYm2k",25,86,7,221,20,0
"mn95CQYm2k",13,71,7,189,20,0
"mn95CQYm2k",15,55,5,234,40,0
"mn95CQYm2k",18,95,9,218,20,0
"UP47eed5H3",20,78,8,264,20,0
"UP47eed5H3",11,91,4,0,20,0
"UP47eed5H3",12,76,8,298,20,0
"UP47eed5H3",17,85,10,179,20,0
"UP47eed5H3",16,80,6,190,20,0
"MK0gteQUAH",18,70,7,30,20,0
"MK0gteQUAH",12,84,9,123,20,0
"MK0gteQUAH",19,95,7,250,40,0
"MK0gteQUAH",21,84,8,233,20,0
"MK0gteQUAH",16,88,6,183,20,0
"HoygegGhJt",14,72,5,200,20,0
"HoygegGhJt",13,76,10,158,20,21
"HoygegGhJt",10,110,4,232,20,0
"HoygegGhJt",12,85,5,78,20,18
"HoygegGhJt",20,97,9,0,20,0
"MfwAPHMeKb",10,89,7,264,20,0
"MfwAPHMeKb",16,70,7,246,20,0
"MfwAPHMeKb",15,82,7,156,20,20
"MfwAPHMeKb",16,89,5,204,20,27
"MfwAPHMeKb",9,60,8,135,20,0
"BTJ6Tiu41d",14,73,8,202,20,0
"BTJ6Tiu41d",16,71,8,193,20,22
"BTJ6Tiu41d",14,72,5,371,20,0
"BTJ6Tiu41d",15,89,5,160,40,0
"BTJ6Tiu41d",11,50,9,329,20,0
"kGy04pJqJ7",14,74,10,175,20,0
"kGy04pJqJ7",11,80,5,214,20,0
"kGy04pJqJ7",11,72,8,30,20,22
"kGy04pJqJ7",18,105,9,116,20,0
"kGy04pJqJ7",16,67,9,172,20,0
"3JHISxFEnp",16,70,7,236,20,0
"3JHISxFEnp",18,78,6,174,20,0
"3JHISxFEnp",14,79,6,261,20,25
"3JHISxFEnp",16,99,7,173,20,21
"3JHISxFEnp",13,77,6,160,20,0
"9AE1uCXSIO",16,87,7,215,20,0
"9AE1uCXSIO",14,88,7,187,40,0
"9AE1uCXSIO",15,66,7,30,20,23
"9AE1uCXSIO",15,75,6,201,20,0
"9AE1uCXSIO",16,81,7,152,20,17
"1LIInsbG7a",15,78,8,72,20,0
"1LIInsbG7a",17,67,8,0,20,0
"1LIInsbG7a",15,84,7,251,20,0
"1LIInsbG7a",10,88,8,272,20,0
"1LIInsbG7a",13,83,5,149,20,0
"HwHzTu30JC",13,62,11,253,20,20
"HwHzTu30JC",12,78,7,275,20,0
"HwHzTu30JC",20,77,7,181,20,19
"HwHzTu30JC",15,80,6,223,20,0
"HwHzTu30JC",14,82,4,222,20,0
"EC2YLG0NId",14,69,8,211,20,24
"EC2YLG0NId",20,68,8,221,20,0
"EC2YLG0NId",14,94,6,182,20,0
"EC2YLG0NId",13,76,4,166,20,0
"EC2YLG0NId",17,74,9,196,20,0
"MPsLs7MVJS",12,79,7,258,20,0
"MPsLs7MVJS",20,80,9,226,20,0
"MPsLs7MVJS",22,80,5,187,20,0
"MPsLs7MVJS",11,82,5,290,20,0
"MPsLs7MVJS",9,92,6,174,20,0
"Mhtvz1FxhL",15,83,7,327,20,0
"Mhtvz1FxhL",14,75,8,30,20,0
"Mhtvz1FxhL",14,79,8,30,20,0
"Mhtvz1FxhL",15,73,6,317,20,0
"Mhtvz1FxhL",16,69,7,227,20,0
"Suy2zMKliL",14,96,6,211,20,0
"Suy2zMKliL",17,64,7,187,20,0
"Suy2zMKliL",14,75,7,313,20,19
"Suy2zMKliL",12,77,7,129,20,0
"Suy2zMKliL",17,69,5,260,20,0
"qpxIwBYt4q",21,75,8,204,20,0
"qpxIwBYt4q",17,90,7,228,20,0
"qpxIwBYt4q",16,76,9,208,20,0
"qpxIwBYt4q",17,73,8,326,20,0
"qpxIwBYt4q",14,86,5,200,20,0
"MnCW4G48CO",12,83,7,212,20,0
"MnCW4G48CO",15,73,9,0,20,19
"MnCW4G48CO",16,87,8,213,20,0
"MnCW4G48CO",15,96,7,104,20,0
"MnCW4G48CO",13,80,7,30,20,0
"9hKUKvVGpB",16,66,9,235,20,0
"9hKUKvVGpB",15,67,7,240,20,24
"9hKUKvVGpB",18,82,7,30,20,23
"9hKUKvVGpB",9,71,5,313,20,0
"9hKUKvVGpB",17,81,8,277,20,0
"o7vHkQJquM",21,94,8,140,60,19
"o7vHkQJquM",10,99,8,157,20,0
"o7vHkQJquM",17,80,7,245,20,0
"o7vHkQJquM",15,73,8,130,20,0
"o7vHkQJquM",11,75,7,260,20,0
"0beMENgMxZ",9,80,8,132,60,19
"0beMENgMxZ",16,78,8,196,20,0
"0beMENgMxZ",14,71,7,217,20,0
"0beMENgMxZ",14,86,8,193,20,0
"0beMENgMxZ",12,80,5,185,20,0
"t7BXMgzlX8",15,100,6,316,20,0
"t7BXMgzlX8",14,79,8,256,20,0
"t7BXMgzlX8",13,92,6,339,20,16
"t7BXMgzlX8",15,75,5,99,20,0
"t7BXMgzlX8",19,83,7,206,60,0
"kH8jxL9odM",14,101,8,207,20,0
"kH8jxL9odM",12,64,10,173,20,13
"kH8jxL9odM",14,74,5,263,20,0
"kH8jxL9odM",25,89,6,208,20,0
"kH8jxL9odM",15,88,7,194,20,0
"sQXJUZARfv",10,103,7,170,60,0
"sQXJUZARfv",14,75,6,207,20,23
"sQXJUZARfv",12,99,5,159,20,18
"sQXJUZARfv",19,87,8,161,20,0
"sQXJUZARfv",15,78,6,164,40,0
"rPKa96rsrc",16,74,6,168,20,0
"rPKa96rsrc",18,70,5,129,20,0
"rPKa96rsrc",11,77,4,242,20,0
"rPKa96rsrc",13,89,10,274,40,0
"rPKa96rsrc",14,70,5,218,20,0
"9Q1DgnAKZB",21,79,3,168,20,0
"9Q1DgnAKZB",17,96,7,266,60,0
"9Q1DgnAKZB",16,74,6,168,20,19
"9Q1DgnAKZB",16,75,11,247,20,0
"9Q1DgnAKZB",17,81,7,122,20,0
"RW4GnImJ2P",14,84,5,165,20,0
"RW4GnImJ2P",14,70,6,212,20,0
"RW4GnImJ2P",18,64,8,218,40,0
"RW4GnImJ2P",17,81,8,235,20,0
"RW4GnImJ2P",17,76,7,30,20,0
"Lun7BJNKPO",18,75,5,264,20,0
"Lun7BJNKPO",23,69,5,109,40,0
"Lun7BJNKPO",17,84,8,0,20,0
"Lun7BJNKPO",18,86,8,30,20,0
"Lun7BJNKPO",18,67,7,204,60,0
"6VQrgT7qeY",13,90,7,30,20,0
"6VQrgT7qeY",16,81,7,208,60,0
"6VQrgT7qeY",13,76,10,282,20,0
"6VQrgT7qeY",18,102,6,30,20,0
"6VQrgT7qeY",14,94,9,30,40,0
"Z9uw3RR0ZM",16,85,6,30,20,0
"Z9uw3RR0ZM",10,82,7,251,20,0
"Z9uw3RR0ZM",11,67,8,280,20,0
"Z9uw3RR0ZM",15,56,7,338,20,0
"Z9uw3RR0ZM",18,75,6,30,60,0
"6qZBK6BGXa",18,70,7,231,20,0
"6qZBK6BGXa",13,77,8,214,20,0
"6qZBK6BGXa",16,94,6,30,20,0
"6qZBK6BGXa",12,69,7,193,20,0
"6qZBK6BGXa",14,72,7,234,20,0
"glABACDOby",13,74,6,176,20,0
"glABACDOby",17,76,8,0,20,0
"glABACDOby",17,67,8,342,20,18
"glABACDOby",15,78,9,349,20,0
"glABACDOby",21,95,8,0,20,0
"0dnmKzfAo0",15,78,7,214,20,0
"0dnmKzfAo0",14,104,8,240,20,0
"0dnmKzfAo0",20,97,6,240,20,0
"0dnmKzfAo0",15,105,6,260,60,0
"0dnmKzfAo0",13,92,6,257,40,22
"1YJZ6rJcwd",17,102,4,218,20,20
"1YJZ6rJcwd",14,100,6,280,20,19
"1YJZ6rJcwd",20,73,6,182,20,0
"1YJZ6rJcwd",18,83,7,197,20,27
"1YJZ6rJcwd",8,82,6,281,20,0
"BlIn7tx1bh",12,74,6,109,20,0
"BlIn7tx1bh",11,76,7,203,40,0
"BlIn7tx1bh",13,94,5,240,20,19
"BlIn7tx1bh",11,98,4,211,20,0
"BlIn7tx1bh",15,76,7,266,20,0
"AUxhps2wls",14,72,5,257,20,0
"AUxhps2wls",13,88,5,341,20,0
"AUxhps2wls",15,81,9,202,20,0
"AUxhps2wls",16,77,1,210,20,19
"AUxhps2wls",12,90,6,198,20,0
"9USdDFqQNs",13,77,8,0,20,0
"9USdDFqQNs",12,76,7,0,20,0
"9USdDFqQNs",16,63,7,200,20,0
"9USdDFqQNs",17,91,7,223,40,0
"9USdDFqQNs",18,94,7,75,20,0
"a9ocLjBOUB",11,89,6,258,20,0
"a9ocLjBOUB",15,79,7,269,60,0
"a9ocLjBOUB",9,78,7,187,20,0
"a9ocLjBOUB",17,86,8,178,60,0
"a9ocLjBOUB",14,81,4,226,20,13
"0Wsfmn5Gac",17,83,6,186,20,0
"0Wsfmn5Gac",9,68,7,164,20,0
"0Wsfmn5Gac",19,76,7,244,20,0
"0Wsfmn5Gac",19,79,10,261,20,20
"0Wsfmn5Gac",18,80,4,0,20,0
"7FRGqje5co",14,91,7,0,20,0
"7FRGqje5co",17,74,6,131,20,0
"7FRGqje5co",15,84,4,373,40,0
"7FRGqje5co",21,92,7,213,20,14
"7FRGqje5co",17,73,10,89,20,23
"csndh2bL8I",16,83,7,0,20,0
"csndh2bL8I",18,92,4,199,20,0
"csndh2bL8I",13,62,5,204,20,0
"csndh2bL8I",16,69,3,244,20,0
"csndh2bL8I",10,68,8,273,60,0
"r1NdEjY9mi",17,82,6,216,20,0
"r1NdEjY9mi",14,93,8,201,20,0
"r1NdEjY9mi",12,76,7,198,20,22
"r1NdEjY9mi",12,80,8,149,20,0
"r1NdEjY9mi",13,72,5,0,20,0
"nUdI1xPGV3",12,87,5,206,20,0
"nUdI1xPGV3",9,74,6,191,20,0
"nUdI1xPGV3",17,76,6,180,60,0
"nUdI1xPGV3",16,75,8,259,20,0
"nUdI1xPGV3",13,68,6,270,20,0
"uSsiXbtTHS",15,93,8,207,60,0
"uSsiXbtTHS",16,83,6,113,20,23
"uSsiXbtTHS",12,66,7,30,20,0
"uSsiXbtTHS",9,73,6,177,20,0
"uSsiXbtTHS",12,74,6,230,20,0
"ONDdFQfjdI",15,68,6,146,20,0
"ONDdFQfjdI",11,76,6,253,20,0
"ONDdFQfjdI",9,62,8,235,20,0
"ONDdFQfjdI",18,84,8,88,20,0
"ONDdFQfjdI",13,88,4,214,20,0
"zaoH5wezc5",17,71,7,224,20,22
"zaoH5wezc5",14,106,8,261,20,0
"zaoH5wezc5",13,78,7,271,20,0
"zaoH5wezc5",13,81,8,142,20,0
"zaoH5wezc5",13,76,7,30,20,0
"S0DNy9tdgt",15,76,9,95,20,0
"S0DNy9tdgt",16,80,5,0,20,0
"S0DNy9tdgt",15,96,8,155,20,19
"S0DNy9tdgt",17,73,7,0,20,0
"S0DNy9tdgt",11,83,5,0,20,0
"UfKn6zcJgP",15,81,7,233,20,0
"UfKn6zcJgP",18,74,10,204,20,0
"UfKn6zcJgP",17,72,7,219,20,0
"UfKn6zcJgP",17,85,8,264,20,0
"UfKn6zcJgP",19,80,6,179,60,0
"wrr1MrNILe",13,84,8,128,20,0
"wrr1MrNILe",12,98,5,200,20,20
"wrr1MrNILe",17,74,8,182,20,0
"wrr1MrNILe",17,74,7,264,20,0
"wrr1MrNILe",13,73,8,132,20,0
"ZgwEMZALgd",14,79,6,181,20,0
"ZgwEMZALgd",12,78,4,234,20,0
"ZgwEMZALgd",19,99,7,220,20,0
"ZgwEMZALgd",16,67,7,274,20,0
"ZgwEMZALgd",14,73,9,164,60,18
"gaHfx5C79d",15,78,6,223,20,0
"gaHfx5C79d",16,69,6,266,20,0
"gaHfx5C79d",9,69,5,83,20,0
"gaHfx5C79d",18,77,8,158,20,0
"gaHfx5C79d",13,95,5,136,20,0
"B2FCVWzNEk",14,95,5,166,20,0
"B2FCVWzNEk",13,96,8,208,20,0
"B2FCVWzNEk",11,72,8,70,20,0
"B2FCVWzNEk",16,72,7,342,20,0
"B2FCVWzNEk",15,89,8,90,20,0
"nhnhZb2WJi",17,72,5,237,20,0
"nhnhZb2WJi",15,85,8,30,20,0
"nhnhZb2WJi",14,86,8,266,60,19
"nhnhZb2WJi",13,67,6,157,20,0
"nhnhZb2WJi",10,84,6,122,20,0
"k3GPY7bhYg",18,106,7,209,20,0
